"","CwdId","Plot","SampleYear","Fire","PRam","Species","DecayClass","Mass","tInit","t","Mass0","Y"
"978",516,"BS457",2022,1,1,"Tanoak",2,0.147654804886434,2010,12,0.147654804886434,0
"979",517,"BS457",2022,1,1,"Tanoak",3,0.171099374252104,2010,12,0.171099374252104,-2.22044604925032e-15
"980",518,"BS457",2022,1,1,"Tanoak",4,0.0328803929021092,2010,12,0.0328803929021092,0
"981",527,"BS457",2022,1,1,"Redwood",1,0.0541953032937747,2010,12,0.346870122614566,-1.85635617387644
"982",531,"BS494",2022,0,1,"Tanoak",3,0.0826443056327826,2018,4,0.0826443056327826,0
"983",534,"BS494",2022,0,1,"Redwood",2,0.0326230961312808,2010,12,0.0326230961312808,0
"984",532,"BS494",2022,0,1,"Tanoak",3,0.195821025572891,2018,4,0.195821025572891,0
"985",1031,"BS521",2022,1,1,"Tanoak",2,0.147838100506293,2022,0,0.147838100506293,0
"986",1032,"BS521",2022,1,1,"Tanoak",3,0.0705595876184472,2022,0,0.0705595876184472,0
"987",1028,"BS521",2022,1,1,"Tanoak",3,0.0735156716941837,2022,0,0.0735156716941837,0
"988",1029,"BS521",2022,1,1,"Tanoak",2,0.0152248509927345,2022,0,0.0152248509927345,0
"989",1030,"BS521",2022,1,1,"Tanoak",2,0.123055573227985,2022,0,0.123055573227985,0
"990",1034,"BS521",2022,1,1,"Tanoak",2,0.0574643082802466,2022,0,0.0574643082802466,0
"991",1016,"BS521",2022,1,1,"Tanoak",1,0.692862147754731,2018,4,0.662327209974791,0.0450713497038502
"992",1017,"BS521",2022,1,1,"Tanoak",1,0.49411712490183,2018,4,0.49411712490183,0
"993",1018,"BS521",2022,1,1,"Tanoak",2,0.129438388344889,2022,0,0.129438388344889,0
"994",1019,"BS521",2022,1,1,"Tanoak",1,0.0590945515081866,2018,4,0.0590945515081866,0
"995",1025,"BS521",2022,1,1,"Tanoak",2,0.100538326365339,2022,0,0.100538326365339,0
"996",1027,"BS521",2022,1,1,"Tanoak",2,0.395309418132879,2022,0,0.395309418132879,0
"997",696,"BS603",2022,1,1,"Tanoak",3,0.101977564856036,2013,9,0.933845993328918,-2.21455869856424
"998",544,"BS603",2022,1,1,"Tanoak",2,0.235252007907949,2009,13,1.32919285311457,-1.73166984599553
"999",484,"BS407",2013,0,0,"Redwood",3,0.0406267797873834,2009,4,0.0406267797873834,0
"1000",485,"BS407",2013,0,0,"Redwood",3,0.136021865912179,2009,4,0.136021865912179,0
"1001",477,"BS407",2013,0,0,"Tanoak",4,0.181424237564776,2009,4,0.181424237564776,-1.22124532708767e-15
"1002",478,"BS407",2013,0,0,"Tanoak",4,0.0481396960637318,2009,4,0.0481396960637318,0
"1003",479,"BS407",2013,0,0,"Tanoak",2,1.34670146796275,2013,0,1.34670146796275,0
"1004",489,"BS416",2013,0,0,"Redwood",1,4.37304117516209,2013,0,4.37304117516209,0
"1005",493,"BS426",2013,1,0,"Tanoak",2,0.0535856824476743,2009,4,0.128026333199308,-0.870954056999374
"1006",494,"BS426",2013,1,0,"Tanoak",3,0.0512032064510203,2010,3,0.0512032064510203,0
"1007",682,"BS426",2013,1,0,"Tanoak",2,0.0170765893350881,2013,0,0.0170765893350881,0
"1008",684,"BS426",2013,1,0,"Tanoak",1,0.724438547761078,2013,0,0.724438547761078,0
"1009",495,"BS429",2013,0,1,"Tanoak",1,0.947651125095972,2010,3,0.947651125095972,0
"1010",7,"BS016",2014,0,0,"Bay laurel",5,0.00178731635567708,2011,3,0.00178731635567708,0
"1011",536,"BS513",2014,0,1,"Bay laurel",4,0.00889441850176152,2009,5,0.018134637894005,-0.71239985991676
"1012",538,"BS513",2014,0,1,"Bay laurel",2,0.152086066763111,2009,5,0.152086066763111,0
"1013",537,"BS513",2014,0,1,"Bay laurel",4,0.00687611833582427,2014,0,0.00687611833582427,0
"1014",644,"BS221",2018,1,1,"Tanoak",3,0.000650201120681062,2018,0,0.000650201120681062,0
"1015",648,"BS221",2018,1,1,"Tanoak",2,0.00488808233222263,2013,5,0.050242008276024,-2.33005142953615
"1016",297,"BS221",2018,1,1,"Tanoak",3,9.464839288275e-05,2018,0,9.464839288275e-05,0
"1017",618,"BS052",2018,1,0,"Tanoak",1,0.222385932113126,2013,5,0.222385932113126,0
"1018",619,"BS052",2018,1,0,"Tanoak",1,0.335185072887692,2013,5,0.335185072887692,0
"1019",620,"BS052",2018,1,0,"Tanoak",1,0.158837488092132,2013,5,0.158837488092132,0
"1020",603,"BS052",2018,1,0,"Tanoak",1,0.07445180022426,2013,5,0.07445180022426,0
"1021",614,"BS052",2018,1,0,"Bay laurel",2,0.166922174473654,2018,0,0.166922174473654,0
"1022",611,"BS052",2018,1,0,"Bay laurel",1,0.214362169042453,2013,5,0.214362169042453,0
"1023",612,"BS052",2018,1,0,"Bay laurel",1,0.0138267978593745,2013,5,0.0138267978593745,0
"1024",1149,"BS273",2019,1,1,"Tanoak",3,0.0217557159411481,2019,0,0.0217557159411481,0
"1025",47,"BS053",2018,1,1,"Redwood",1,0.031435104861945,2009,9,0.031435104861945,0
"1026",48,"BS053",2018,1,1,"Redwood",3,0.0192069828920423,2009,9,0.0192069828920423,0
"1027",49,"BS053",2018,1,1,"Redwood",3,0.108039278767738,2009,9,0.108039278767738,0
"1028",50,"BS053",2018,1,1,"Redwood",1,0.0283941890979257,2009,9,0.0283941890979257,0
"1029",52,"BS053",2018,1,1,"Redwood",3,0.166799286030952,2009,9,0.166799286030952,0
"1030",53,"BS053",2018,1,1,"Redwood",3,1.22741721729713,2009,9,1.22741721729713,0
"1031",827,"BS081",2018,1,1,"Tanoak",2,0.0766971329775431,2018,0,0.0766971329775431,0
"1032",828,"BS081",2018,1,1,"Tanoak",4,0.0168051302622482,2018,0,0.0168051302622482,0
"1033",829,"BS081",2018,1,1,"Tanoak",3,0.03255444419031,2018,0,0.03255444419031,0
"1034",830,"BS081",2018,1,1,"Tanoak",3,0.0557638028208341,2018,0,0.0557638028208341,0
"1035",831,"BS081",2018,1,1,"Tanoak",3,0.0444185770854,2018,0,0.0444185770854,0
"1036",832,"BS081",2018,1,1,"Tanoak",4,0.0317124133910549,2018,0,0.0317124133910549,0
"1037",833,"BS081",2018,1,1,"Tanoak",1,0.0558990937359987,2018,0,0.0558990937359987,0
"1038",834,"BS081",2018,1,1,"Tanoak",1,0.611405582862183,2018,0,0.611405582862183,0
"1039",835,"BS081",2018,1,1,"Tanoak",3,0.0325364165567264,2018,0,0.0325364165567264,0
"1040",836,"BS081",2018,1,1,"Redwood",1,0.0149400115174845,2018,0,0.0149400115174845,0
"1041",837,"BS081",2018,1,1,"Tanoak",4,0.0198967844634997,2018,0,0.0198967844634997,0
"1042",838,"BS081",2018,1,1,"Tanoak",4,0.299067428945214,2018,0,0.299067428945214,0
"1043",839,"BS081",2018,1,1,"Tanoak",3,0.214184518824884,2018,0,0.214184518824884,0
"1044",841,"BS081",2018,1,1,"Tanoak",4,0.00678398492555,2018,0,0.00678398492555,0
"1045",842,"BS081",2018,1,1,"Tanoak",4,0.00505449505225,2018,0,0.00505449505225,0
"1046",843,"BS084",2018,1,1,"Tanoak",1,0.0902916315442043,2018,0,0.0902916315442043,0
"1047",935,"BS226",2018,1,1,"Redwood",1,3.29243286660956,2018,0,3.29243286660956,0
"1048",936,"BS226",2018,1,1,"Tanoak",3,0.0433818887423017,2018,0,0.0433818887423017,0
"1049",938,"BS226",2018,1,1,"Tanoak",3,0.024366926678325,2018,0,0.024366926678325,0
"1050",939,"BS226",2018,1,1,"Tanoak",4,0.0940457867562004,2018,0,0.0940457867562004,0
"1051",307,"BS224",2018,1,1,"Tanoak",3,0.0378498543909329,2009,9,0.0378498543909329,-8.88178419700126e-16
"1052",308,"BS224",2018,1,1,"Tanoak",3,0.0132314760664021,2009,9,0.0176419680885361,-0.287682072451782
"1053",309,"BS224",2018,1,1,"Tanoak",2,0.0122631558412347,2013,5,0.0122631558412347,0
"1054",651,"BS224",2018,1,1,"Tanoak",3,0.000190255736048,2018,0,0.000190255736048,0
"1055",941,"BS242",2018,1,1,"Tanoak",1,0.949934172587812,2018,0,0.949934172587812,0
"1056",942,"BS242",2018,1,1,"Tanoak",1,0.900238984442138,2018,0,0.900238984442138,0
"1057",990,"BS388",2021,1,1,"Redwood",3,0.161022665545,2018,3,0.161172507897745,-0.000930134129244391
"1058",991,"BS388",2021,1,1,"Redwood",2,1.026663330692,2018,3,1.0267287904911,-6.37577191919798e-05
"1059",481,"BS407",2021,1,1,"Redwood",3,0.8980591976323,2009,12,1.0670038534081,-0.172373874967758
"1060",380,"BS295",2021,1,1,"Redwood",2,0.236874425248257,2009,12,0.281746120218617,-0.173476233086187
"1061",14,"BS027",2022,0,1,"Redwood",2,0.334067657140178,2022,0,0.334067657140178,0
"1062",816,"BS027",2022,0,1,"Tanoak",1,0.0469830412198029,2018,4,0.0469830412198029,0
"1063",817,"BS027",2022,0,1,"Tanoak",3,0.123291930331854,2022,0,0.123291930331854,0
"1064",818,"BS027",2022,0,1,"Tanoak",1,0.171166880129541,2018,4,0.171166880129541,0
"1065",819,"BS027",2022,0,1,"Tanoak",2,0.326693657786205,2022,0,0.326693657786205,0
"1066",820,"BS027",2022,0,1,"Tanoak",2,0.0233853711248402,2022,0,0.0233853711248402,0
"1067",821,"BS027",2022,0,1,"Tanoak",1,0.093557520746681,2018,4,0.093557520746681,0
"1068",822,"BS027",2022,0,1,"Tanoak",4,0.0145399578771728,2022,0,0.0145399578771728,0
"1069",823,"BS027",2022,0,1,"Tanoak",4,0.134066303380987,2022,0,0.134066303380987,0
"1070",16,"BS027",2022,0,1,"Redwood",2,0.0791914434563707,2013,9,0.0791914434563707,0
"1071",944,"BS244",2018,1,0,"Redwood",2,0.542803487270616,2018,0,0.542803487270616,0
"1072",655,"BS244",2018,1,0,"Redwood",2,0.0508628218109658,2013,5,0.0508628218109658,0
"1073",328,"BS244",2018,1,0,"Redwood",1,5.04711795227946,2013,5,5.07155613492944,-0.00483032262040315
"1074",945,"BS244",2018,1,0,"Redwood",1,0.3425846999179,2018,0,0.3425846999179,0
"1075",946,"BS244",2018,1,0,"Redwood",1,1.4178193911318,2018,0,1.4178193911318,0
"1076",947,"BS244",2018,1,0,"Redwood",1,0.100434667320672,2018,0,0.100434667320672,0
"1077",948,"BS244",2018,1,0,"Redwood",1,0.2311589594138,2018,0,0.2311589594138,0
"1078",949,"BS247",2018,1,0,"Redwood",1,0.0560138487457003,2018,0,0.0560138487457003,0
"1079",950,"BS247",2018,1,0,"Redwood",1,0.0463140357042017,2018,0,0.0463140357042017,0
"1080",953,"BS247",2018,1,0,"Redwood",1,0.199070481952288,2018,0,0.199070481952288,0
"1081",957,"BS283",2018,1,1,"Tanoak",2,0.0187595146744603,2018,0,0.0187595146744603,0
"1082",658,"BS283",2018,1,1,"Tanoak",1,0.118794498054536,2013,5,0.118794498054536,0
"1083",377,"BS283",2018,1,1,"Tanoak",2,0.88421807019992,2010,8,0.88421807019992,0
"1084",656,"BS283",2018,1,1,"Tanoak",2,0.266121271304366,2018,0,0.266121271304366,0
"1085",657,"BS283",2018,1,1,"Redwood",1,0.0621818301987375,2013,5,0.0621818301987375,0
"1086",659,"BS283",2018,1,1,"Tanoak",3,0.506206388999409,2018,0,0.506206388999409,0
"1087",660,"BS283",2018,1,1,"Tanoak",2,0.0945286920788328,2018,0,0.0945286920788328,0
"1088",661,"BS283",2018,1,1,"Tanoak",3,0.267396246472049,2018,0,0.267396246472049,0
"1089",662,"BS283",2018,1,1,"Tanoak",2,0.0479736684075464,2018,0,0.0479736684075464,0
"1090",378,"BS295",2018,0,1,"Redwood",3,0.484687984898013,2009,9,0.484687984898013,0
"1091",379,"BS295",2018,0,1,"Redwood",3,0.582965959791925,2010,8,0.582965959791925,0
"1092",380,"BS295",2018,0,1,"Redwood",3,0.263739166837296,2018,0,0.263739166837296,0
"1093",381,"BS295",2018,0,1,"Redwood",2,0.0845833051281412,2009,9,0.0845833051281412,0
"1094",382,"BS295",2018,0,1,"Redwood",3,0.0238688442271649,2010,8,0.023868844227165,-1.77635683940025e-15
"1095",383,"BS295",2018,0,1,"Redwood",3,0.752235432825971,2009,9,0.752235432825974,-4.77395900588818e-15
"1096",663,"BS295",2018,0,1,"Redwood",3,0.0106297860877704,2013,5,0.0106297860877704,0
"1097",385,"BS297",2018,1,1,"Tanoak",1,1.40665707401165,2009,9,1.40665707401165,0
"1098",666,"BS297",2018,1,1,"Bay laurel",1,0.108018620222222,2013,5,0.108018620222222,0
"1099",667,"BS297",2018,1,1,"Bay laurel",1,0.0884434157821087,2013,5,0.0884434157821087,0
"1100",664,"BS297",2018,1,1,"Tanoak",2,0.0260687103799497,2018,0,0.0260687103799497,0
"1101",668,"BS301",2018,1,1,"Tanoak",1,0.243985622927394,2013,5,0.243985622927394,0
"1102",669,"BS301",2018,1,1,"Tanoak",1,0.0656553660298771,2013,5,0.0656553660298771,0
"1103",670,"BS301",2018,1,1,"Bay laurel",1,0.0567281032656976,2013,5,0.0567281032656976,0
"1104",671,"BS301",2018,1,1,"Redwood",1,0.014354431683216,2013,5,0.014354431683216,0
"1105",976,"BS313",2018,0,1,"Tanoak",2,0.039062912514631,2018,0,0.039062912514631,0
"1106",977,"BS313",2018,0,1,"Tanoak",3,0.349617352742257,2018,0,0.349617352742257,0
"1107",978,"BS313",2018,0,1,"Tanoak",2,0.0230861964666881,2018,0,0.0230861964666881,0
"1108",980,"BS313",2018,0,1,"Redwood",1,0.0384316329033183,2018,0,0.0384316329033183,0
"1109",981,"BS313",2018,0,1,"Redwood",2,0.0223801905420178,2018,0,0.0223801905420178,0
"1110",391,"BS313",2018,0,1,"Tanoak",3,0.447655119069012,2018,0,0.447655119069012,0
"1111",392,"BS313",2018,0,1,"Redwood",1,10.6534536095087,2013,5,10.6534536095087,0
"1112",463,"BS391",2018,0,1,"Redwood",3,0.485313182468369,2013,5,0.485313182468369,0
"1113",464,"BS391",2018,0,1,"Redwood",2,0.297549642381012,2010,8,0.297549642381012,0
"1114",675,"BS391",2018,0,1,"Redwood",1,0.01670034549765,2013,5,0.01670034549765,0
"1115",676,"BS391",2018,0,1,"Redwood",1,0.0275798168841454,2013,5,0.0275798168841454,0
"1116",677,"BS391",2018,0,1,"Redwood",1,0.0162486592689,2013,5,0.0162486592689,0
"1117",465,"BS391",2018,0,1,"Redwood",3,0.0538126675854633,2010,8,0.0538126675854633,0
"1118",466,"BS391",2018,0,1,"Redwood",3,0.165334439559257,2010,8,0.165334439559257,0
"1119",467,"BS391",2018,0,1,"Redwood",3,0.510298247015213,2010,8,1.2303431419264,-0.880053033775839
"1120",468,"BS391",2018,0,1,"Redwood",2,0.193686162202569,2013,5,0.193686162202569,0
"1121",469,"BS391",2018,0,1,"Redwood",3,0.0228382674102762,2010,8,0.0228382674102762,0
"1122",471,"BS391",2018,0,1,"Redwood",3,0.0185560922708494,2010,8,0.0185560922708494,0
"1123",472,"BS391",2018,0,1,"Redwood",3,0.031545356860444,2010,8,0.031545356860444,0
"1124",473,"BS392",2018,0,1,"Redwood",2,0.0803411786657926,2009,9,0.0803411786657926,0
"1125",474,"BS392",2018,0,1,"Redwood",3,0.111542098031789,2009,9,0.111542098031789,0
"1126",475,"BS392",2018,0,1,"Redwood",2,0.655769927351502,2010,8,0.655769927351506,-5.88418203051335e-15
"1127",476,"BS392",2018,0,1,"Redwood",3,0.461784057468931,2009,9,0.461784057468931,0
"1128",678,"BS392",2018,0,1,"Redwood",1,0.00868985337903511,2013,5,0.00868985337903511,0
"1129",679,"BS392",2018,0,1,"Redwood",1,0.00889469595326277,2013,5,0.00889469595326277,0
"1130",680,"BS392",2018,0,1,"Redwood",1,0.0983469506535975,2013,5,0.0983469506535975,0
"1131",681,"BS392",2018,0,1,"Redwood",1,0.143746132176227,2013,5,0.143746132176227,0
"1132",810,"BS394",2018,0,1,"Redwood",3,0.016247280465275,2018,0,0.016247280465275,0
"1133",811,"BS394",2018,0,1,"Redwood",3,0.0506770020178668,2018,0,0.0506770020178668,0
"1134",812,"BS394",2018,0,1,"Redwood",2,0.192588073586706,2016,2,0.192588073586706,0
"1135",479,"BS407",2018,0,1,"Tanoak",3,1.12054743791985,2018,0,1.12054743791985,0
"1136",480,"BS407",2018,0,1,"Redwood",3,0.921809596895106,2009,9,0.921809596895109,-3.88578058618806e-15
"1137",481,"BS407",2018,0,1,"Redwood",3,1.0670038534081,2009,9,1.0670038534081,0
"1138",482,"BS407",2018,0,1,"Redwood",2,0.0731926923769744,2009,9,0.0731926923769748,-5.32907051820077e-15
"1139",484,"BS407",2018,0,1,"Redwood",3,0.0406267797873834,2009,9,0.0406267797873834,0
"1140",485,"BS407",2018,0,1,"Redwood",3,0.136021865912179,2009,9,0.136021865912179,0
"1141",477,"BS407",2018,0,1,"Tanoak",4,0.181424237564776,2009,9,0.181424237564776,-1.22124532708767e-15
"1142",478,"BS407",2018,0,1,"Tanoak",4,0.0481396960637318,2009,9,0.0481396960637318,0
"1143",489,"BS416",2018,0,0,"Redwood",1,4.37304117516209,2013,5,4.37304117516209,0
"1144",998,"BS429",2018,1,1,"Tanoak",1,0.310382403695706,2018,0,0.310382403695706,0
"1145",999,"BS429",2018,1,1,"Tanoak",2,0.452234194624616,2018,0,0.452234194624616,0
"1146",1000,"BS429",2018,1,1,"Tanoak",2,0.917052624706648,2018,0,0.917052624706648,0
"1147",1001,"BS429",2018,1,1,"Tanoak",2,1.5598792160518,2018,0,1.5598792160518,0
"1148",1003,"BS429",2018,1,1,"Tanoak",2,0.112978894263327,2018,0,0.112978894263327,0
"1149",495,"BS429",2018,1,1,"Tanoak",3,0.624843804184956,2018,0,0.624843804184956,0
"1150",593,"BS632",2018,1,0,"Redwood",3,0.0145392926,2009,9,0.0501385613158352,-1.23793558004922
"1151",712,"BS057",2019,1,1,"Bay laurel",2,0.0470196823430051,2019,0,0.0470196823430051,0
"1152",61,"BS057",2019,1,1,"Bay laurel",3,0.0112528782971316,2011,8,0.0112528782971316,0
"1153",721,"BS066",2019,1,1,"Tanoak",1,0.0204713475463571,2014,5,0.0204713475463571,0
"1154",716,"BS066",2019,1,1,"Tanoak",1,0.224387957512762,2014,5,0.224387957512762,0
"1155",717,"BS066",2019,1,1,"Tanoak",1,0.264278921508518,2014,5,0.264278921508518,0
"1156",714,"BS066",2019,1,1,"Tanoak",1,0.0134357719554469,2014,5,0.0134357719554469,0
"1157",715,"BS066",2019,1,1,"Tanoak",1,0.0787721747580474,2014,5,0.0787721747580474,0
"1158",718,"BS066",2019,1,1,"Tanoak",1,0.0825347620329671,2014,5,0.0825347620329671,0
"1159",719,"BS066",2019,1,1,"Tanoak",1,0.0813285409757981,2014,5,0.0813285409757981,0
"1160",720,"BS066",2019,1,1,"Tanoak",1,0.0311835557393158,2014,5,0.0311835557393158,0
"1161",1081,"BS085",2019,1,1,"Bay laurel",1,0.0892249644784087,2019,0,0.0892249644784087,0
"1162",724,"BS085",2019,1,1,"Tanoak",3,0.104745871631404,2019,0,0.104745871631404,0
"1163",1082,"BS122",2019,1,1,"Bay laurel",2,0.197440348126513,2019,0,0.197440348126513,0
"1164",1083,"BS122",2019,1,1,"Tanoak",3,0.0428938424939512,2019,0,0.0428938424939512,0
"1165",1084,"BS122",2019,1,1,"Tanoak",3,0.0180757869759591,2019,0,0.0180757869759591,0
"1166",1085,"BS122",2019,1,1,"Tanoak",3,0.0254885467095535,2019,0,0.0254885467095535,0
"1167",1086,"BS122",2019,1,1,"Tanoak",3,0.0102911480516461,2019,0,0.0102911480516461,0
"1168",1087,"BS132",2019,1,1,"Bay laurel",2,0.0365966485130992,2019,0,0.0365966485130992,0
"1169",1088,"BS132",2019,1,1,"Bay laurel",4,0.0047053929754,2019,0,0.0047053929754,0
"1170",1089,"BS132",2019,1,1,"Bay laurel",1,0.0480142559655601,2019,0,0.0480142559655601,0
"1171",1092,"BS132",2019,1,1,"Bay laurel",2,0.130334797880223,2019,0,0.130334797880223,0
"1172",725,"BS132",2019,1,1,"Bay laurel",2,0.0286859016290704,2019,0,0.0286859016290704,0
"1173",1104,"BS158",2019,1,1,"Tanoak",2,0.823228149873496,2019,0,0.823228149873496,0
"1174",1111,"BS175",2019,1,1,"Bay laurel",2,0.0790133933066153,2019,0,0.0790133933066153,0
"1175",1112,"BS175",2019,1,1,"Bay laurel",1,0.0599120618058155,2019,0,0.0599120618058155,0
"1176",751,"BS194",2019,1,1,"Bay laurel",2,0.0790265226486852,2019,0,0.0790265226486852,0
"1177",757,"BS194",2019,1,1,"Bay laurel",2,0.0328437906513854,2019,0,0.0328437906513854,0
"1178",753,"BS194",2019,1,1,"Bay laurel",2,0.0298375149228126,2019,0,0.0298375149228126,0
"1179",1114,"BS194",2019,1,1,"Bay laurel",2,0.052756083588852,2019,0,0.052756083588852,0
"1180",762,"BS233",2019,1,1,"Bay laurel",2,0.25360427361564,2019,0,0.25360427361564,0
"1181",763,"BS233",2019,1,1,"Bay laurel",2,0.15756114708209,2019,0,0.15756114708209,0
"1182",765,"BS233",2019,1,1,"Bay laurel",2,0.0279408132750686,2019,0,0.0279408132750686,0
"1183",326,"BS233",2019,1,1,"Bay laurel",2,0.0191827463969283,2019,0,0.0191827463969283,0
"1184",1129,"BS233",2019,1,1,"Bay laurel",1,0.0818570635903235,2019,0,0.0818570635903235,0
"1185",1130,"BS233",2019,1,1,"Bay laurel",2,0.149317584035741,2019,0,0.149317584035741,0
"1186",1131,"BS233",2019,1,1,"Bay laurel",3,0.00960995806575035,2019,0,0.00960995806575035,0
"1187",1132,"BS233",2019,1,1,"Bay laurel",2,0.0524450303056597,2019,0,0.0524450303056597,0
"1188",1133,"BS233",2019,1,1,"Bay laurel",1,0.0246818834740769,2019,0,0.0246818834740769,0
"1189",1134,"BS233",2019,1,1,"Bay laurel",1,0.0343580319791993,2019,0,0.0343580319791993,0
"1190",1135,"BS233",2019,1,1,"Bay laurel",1,0.10939113486191,2019,0,0.10939113486191,0
"1191",1220,"BS633",2019,1,1,"Tanoak",3,0.0247357353714722,2019,0,0.0247357353714722,0
"1192",941,"BS242",2022,1,1,"Tanoak",1,0.949934172587812,2018,4,0.949934172587812,0
"1193",942,"BS242",2022,1,1,"Tanoak",1,0.900238984442138,2018,4,0.900238984442138,0
"1194",953,"BS247",2020,NA,NA,"Redwood",1,0.199070481952288,2018,2,0.199070481952288,0
"1195",949,"BS247",2022,1,0,"Redwood",1,0.0560138487457003,2018,4,0.0560138487457003,0
"1196",950,"BS247",2022,1,0,"Redwood",1,0.0463140357042017,2018,4,0.0463140357042017,0
"1197",1148,"BS273",2022,1,1,"Tanoak",3,0.0677164169586868,2019,3,0.0677164169586868,0
"1198",1149,"BS273",2022,1,1,"Tanoak",3,0.0217557159411481,2019,3,0.0217557159411481,0
"1199",773,"BS273",2022,1,1,"Tanoak",1,0.188912950531226,2014,8,0.188912950531226,0
"1200",658,"BS283",2022,1,1,"Tanoak",2,0.0941370097053738,2022,0,0.0941370097053738,0
"1201",377,"BS283",2022,1,1,"Tanoak",3,0.735729719388978,2022,0,0.735729719388978,0
"1202",656,"BS283",2022,1,1,"Tanoak",2,0.266121271304366,2018,4,0.266121271304366,0
"1203",657,"BS283",2022,1,1,"Redwood",1,0.0621818301987375,2013,9,0.0621818301987375,0
"1204",659,"BS283",2022,1,1,"Tanoak",3,0.506206388999409,2018,4,0.506206388999409,0
"1205",660,"BS283",2022,1,1,"Tanoak",2,0.0945286920788328,2018,4,0.0945286920788328,0
"1206",661,"BS283",2022,1,1,"Tanoak",3,0.267396246472049,2018,4,0.267396246472049,0
"1207",662,"BS283",2022,1,1,"Tanoak",3,0.0399173629052431,2022,0,0.0399173629052431,0
"1208",957,"BS283",2022,1,1,"Tanoak",2,0.0187595146744603,2018,4,0.0187595146744603,0
"1209",391,"BS313",2022,0,1,"Tanoak",3,0.447655119069012,2018,4,0.447655119069012,0
"1210",392,"BS313",2022,0,1,"Redwood",1,10.6534536095087,2013,9,10.6534536095087,0
"1211",393,"BS313",2022,0,1,"Redwood",1,0.720543845612985,2013,9,0.720543845612985,0
"1212",394,"BS313",2022,0,1,"Redwood",1,0.484163083029672,2013,9,0.484163083029672,0
"1213",395,"BS313",2022,0,1,"Redwood",1,1.86562518765869,2013,9,1.86562518765869,0
"1214",980,"BS313",2022,0,1,"Redwood",1,0.0384316329033183,2018,4,0.0384316329033183,0
"1215",981,"BS313",2022,0,1,"Redwood",2,0.0223801905420178,2018,4,0.0223801905420178,0
"1216",396,"BS313",2022,0,1,"Redwood",1,0.855239426783127,2013,9,0.855239426783127,0
"1217",397,"BS313",2022,0,1,"Redwood",1,0.199822417543998,2010,12,0.199822417543998,0
"1218",672,"BS313",2022,0,1,"Redwood",1,0.185679299139479,2013,9,0.185679299139479,0
"1219",673,"BS313",2022,0,1,"Redwood",2,0.084356102812221,2018,4,0.084356102812221,0
"1220",976,"BS313",2022,0,1,"Tanoak",4,0.020640828544817,2022,0,0.020640828544817,0
"1221",977,"BS313",2022,0,1,"Tanoak",3,0.349617352742257,2018,4,0.349617352742257,0
"1222",978,"BS313",2022,0,1,"Tanoak",2,0.0230861964666881,2018,4,0.0230861964666881,0
"1223",827,"BS081",2023,1,1,"Tanoak",3,0.0638172437606353,2023,0,0.0638172437606353,0
"1224",837,"BS081",2023,1,1,"Tanoak",4,0.0198967844634997,2018,5,0.0198967844634997,0
"1225",838,"BS081",2023,1,1,"Tanoak",3,0.470939941146237,2023,0,0.470939941146237,0
"1226",839,"BS081",2023,1,1,"Tanoak",3,0.214184518824884,2018,5,0.214184518824884,0
"1227",842,"BS081",2023,1,1,"Tanoak",5,0.00507356455125,2023,0,0.00507356455125,0
"1228",828,"BS081",2023,1,1,"Tanoak",4,0.0168051302622482,2018,5,0.0168051302622482,0
"1229",841,"BS081",2023,1,1,"Tanoak",5,0.00680957940975,2023,0,0.00680957940975,0
"1230",829,"BS081",2023,1,1,"Tanoak",3,0.03255444419031,2018,5,0.03255444419031,0
"1231",830,"BS081",2023,1,1,"Tanoak",4,0.035412450040325,2023,0,0.035412450040325,0
"1232",831,"BS081",2023,1,1,"Tanoak",4,0.0282077362434,2023,0,0.0282077362434,0
"1233",832,"BS081",2023,1,1,"Tanoak",4,0.0317124133910549,2018,5,0.0317124133910549,0
"1234",833,"BS081",2023,1,1,"Tanoak",2,0.0442964414659302,2023,0,0.0442964414659302,0
"1235",834,"BS081",2023,1,1,"Tanoak",1,0.611405582862183,2018,5,0.611405582862183,0
"1236",835,"BS081",2023,1,1,"Tanoak",4,0.0206620454044035,2023,0,0.0206620454044035,0
"1237",836,"BS081",2023,1,1,"Redwood",1,0.0149400115174845,2018,5,0.0149400115174845,0
"1238",846,"BS086",2023,1,1,"Tanoak",3,0.0313313640916625,2018,5,0.0313313640916625,0
"1239",847,"BS086",2023,1,1,"Tanoak",4,0.0186618446201161,2023,0,0.0186618446201161,0
"1240",848,"BS086",2023,1,1,"Tanoak",4,0.0211565952874626,2023,0,0.0211565952874626,0
"1241",849,"BS086",2023,1,1,"Tanoak",3,0.0298041747801,2018,5,0.0298041747801,0
"1242",850,"BS086",2023,1,1,"Tanoak",3,0.0190432934738474,2018,5,0.0190432934738474,0
"1243",851,"BS086",2023,1,1,"Tanoak",4,0.013500982567275,2023,0,0.013500982567275,0
"1244",852,"BS098",2023,1,1,"Tanoak",2,0.0671631357705646,2023,0,0.0671631357705646,0
"1245",853,"BS098",2023,1,1,"Redwood",2,0.80989525037475,2018,5,0.80989525037475,0
"1246",855,"BS134",2023,1,1,"Bay laurel",3,0.0591324688416391,2018,5,0.0591324688416391,0
"1247",1545,"BS148",2023,1,1,"Tanoak",2,0.0232518413972274,2023,0,0.0232518413972274,0
