Plot,Species,StemId,SampleYear,Status,DBH
BS499,UMCA,,2006,,NA
BS499,QUCH,4368-1,2011,L,41.5
BS499,LIDE,4369-1,2011,L,2.1
BS499,QUPA,4370-1,2011,L,5.5
BS499,QUPA,4370-2,2011,L,6.2
BS499,TODI,4371-1,2011,L,2.2
BS499,QUAG,4372-1,2011,L,4.3
BS499,CEOL,4373-1,2011,D,2.7
BS499,TODI,4374-1,2011,L,1.3
BS499,LIDE,4375-1,2011,L,2.5
BS499,QUCH,4376-1,2011,L,26.6
BS499,QUCH,4377-1,2011,L,42.7
BS499,QUCH,4377-2,2011,L,30.3
BS499,QUPA,4378-1,2011,L,1.8
BS499,QUPA,4379-1,2011,L,4.5
BS499,QUPA,4379-2,2011,L,35.7
BS499,QUPA,4379-3,2011,L,3.3
BS499,QUPA,4379-4,2011,L,2.2
BS499,QUPA,4380-1,2011,L,10.1
BS499,QUPA,4380-2,2011,L,3.7
BS499,QUPA,4380-3,2011,D,1.5
BS499,QUPA,4381-1,2011,L,1.4
BS499,QUPA,4382-1,2011,L,1.6
BS499,QUPA,4382-2,2011,L,1.3
BS499,QUCH,4383-1,2011,L,4.3
BS499,QUCH,4383-2,2011,L,4
BS499,QUCH,4385-1,2011,L,1.3
BS499,CEOL,4386-1,2011,D,NA
BS499,QUCH,4388-1,2011,L,3
BS499,QUCH,4388-2,2011,D,2.6
BS499,QUCH,4388-3,2011,L,1.3
BS499,QUCH,4390-1,2011,L,32.2
BS499,QUCH,4390-2,2011,L,17.6
BS499,QUPA,4391-1,2011,L,2.5
BS499,CEOL,4392-1,2011,D,3.8
BS499,LIDE,4393-1,2011,L,3
BS499,LIDE,4393-2,2011,L,3.4
BS499,LIDE,4393-3,2011,L,7.6
BS499,LIDE,4393-4,2011,D,1.5
BS499,LIDE,4393-5,2011,L,6.5
BS499,LIDE,4393-6,2011,L,2.1
BS499,LIDE,4393-7,2011,D,1.2
BS499,LIDE,4393-8,2011,D,1
BS499,QUPA,4394-1,2011,L,3
BS499,QUPA,4395-1,2011,L,10.6
BS499,QUPA,4395-2,2011,L,2
BS499,QUCH,4396-1,2011,L,28.8
BS499,CEOL,4397-1,2011,D,3.1
BS499,QUPA,4398-1,2011,L,1.9
BS499,QUPA,4399-2,2011,,NA
BS499,QUPA,4400-1,2011,L,1.9
BS499,QUPA,4401-1,2011,L,20.5
BS499,QUCH,4402-1,2011,L,6.7
BS499,QUPA,4403-1,2011,L,2
BS499,QUPA,4403-2,2011,L,1.5
BS499,QUPA,4403-4,2011,L,1.8
BS499,QUCH,4404-1,2011,L,22.2
BS499,QUCH,4405-1,2011,L,20
BS499,QUCH,4406-1,2011,L,12.9
BS499,QUCH,4407-1,2011,L,42.1
BS499,QUCH,4408-1,2011,L,18.1
BS499,LIDE,4409-1,2011,L,4.4
BS499,LIDE,4409-2,2011,L,1.9
BS499,LIDE,4409-3,2011,L,3.5
BS499,QUCH,4410-1,2011,L,12.7
BS499,QUPA,4411-1,2011,D,2.4
BS499,QUPA,4412-1,2011,D,1.5
BS499,QUPA,4412-2,2011,L,12.4
BS499,QUPA,4413-1,2011,L,3.1
BS499,QUPA,4413-3,2011,L,1.9
BS499,QUPA,4413-4,2011,L,2.6
BS499,LIDE,4414-1,2011,L,1.1
BS499,LIDE,4414-2,2011,L,7.1
BS499,LIDE,4414-3,2011,L,5.1
BS499,LIDE,4414-4,2011,L,2.8
BS499,LIDE,4414-7,2011,L,1.1
BS499,QUCH,4415-1,2011,L,18
BS499,QUCH,4416-1,2011,D,5
BS499,QUCH,4416-2,2011,D,NA
BS499,QUCH,4416-3,2011,D,NA
BS499,LIDE,4417-1,2011,L,3.3
BS499,LIDE,4417-2,2011,L,2
BS499,QUCH,4418-1,2011,L,30.2
BS499,LIDE,4419-1,2011,L,1.1
BS499,LIDE,4419-2,2011,L,1
BS499,LIDE,4419-3,2011,L,1.2
BS499,LIDE,4420-1,2011,L,1.5
BS499,QUPA,4421-1,2011,L,13
BS499,PSME,4422-1,2011,D,NA
BS499,LIDE,4423-1,2011,L,2
BS499,LIDE,4423-2,2011,L,2.3
BS499,LIDE,4423-4,2011,L,1
BS499,LIDE,4424-1,2011,E,NA
BS499,LIDE,4424-2,2011,D,2.6
BS499,LIDE,4424-3,2011,D,2.2
BS499,LIDE,4425-1,2011,L,1.1
BS499,LIDE,4425-2,2011,L,1.3
BS499,LIDE,4425-3,2011,L,1.1
BS499,QUPA,4426-1,2011,L,1.6
BS499,LIDE,4427-1,2011,M,NA
BS499,QUPA,4428-1,2011,L,2.1
BS499,QUPA,4428-3,2011,L,3.4
BS499,QUPA,4428-6,2011,L,2
BS499,QUPA,4428-7,2011,L,4.4
BS499,QUCH,4429-1,2011,L,31.8
BS499,QUCH,4429-2,2011,L,26.7
BS499,QUCH,4430-1,2011,L,24.3
BS499,QUCH,4430-2,2011,L,17.4
BS499,CEOL,4431-1,2011,D,3.6
BS499,QUCH,4432-1,2011,D,1.3
BS499,QUCH,4432-2,2011,L,3.1
BS499,LIDE,4433-1,2011,L,3.2
BS499,LIDE,4433-2,2011,L,1.7
BS499,LIDE,4433-3,2011,E,NA
BS499,LIDE,4433-4,2011,E,NA
BS499,LIDE,4433-5,2011,E,NA
BS499,QUPA,4434-1,2011,L,4.8
BS499,LIDE,4435-1,2011,L,2.8
BS499,LIDE,4436-1,2011,L,5.3
BS499,LIDE,4436-2,2011,L,2.1
BS499,LIDE,4437-1,2011,L,3.2
BS499,LIDE,4438-2,2011,E,NA
BS499,LIDE,4438-3,2011,L,4.6
BS499,LIDE,4438-4,2011,D,2.6
BS499,QUCH,4439-1,2011,L,16.2
BS499,LIDE,4440-1,2011,L,3.9
BS499,LIDE,4441-1,2011,L,2.6
BS499,QUCH,4442-1,2011,L,2.5
BS499,QUCH,4443-1,2011,L,15.3
BS499,LIDE,4444-1,2011,L,1.8
BS499,CEOL,4447-1,2011,M,NA
BS499,QUCH,4449-1,2011,D,NA
BS499,UMCA,,2011,,NA
BS499,UMCA,,2011,,NA
BS499,UMCA,,2011,,NA
BS499,CEOL,4387-1,2011,D,5.3
BS499,CEOL,,2011,,NA
BS499,TODI,4445-1,2011,L,1.3
BS499,TODI,4446-1,2011,L,1.6
BS499,TODI,14162-1,2011,L,1.4
BS499,CEOL,14163-1,2011,D,2.5
BS499,CEOL,14164-1,2011,D,1.5
BS499,QUAG,14165-1,2011,L,1.5
BS499,QUCH,4368-1,2014,L,43.7
BS499,LIDE,4369-1,2014,L,2
BS499,QUPA,4370-1,2014,L,5.1
BS499,QUPA,4370-2,2014,L,6.3
BS499,TODI,4371-1,2014,D,2.2
BS499,QUAG,4372-1,2014,L,4.4
BS499,CEOL,4373-1,2014,D,3
BS499,TODI,4374-1,2014,D,1.6
BS499,LIDE,4375-1,2014,L,2.8
BS499,QUCH,4376-1,2014,L,26.5
BS499,QUCH,4377-1,2014,L,42.9
BS499,QUCH,4377-2,2014,L,30.3
BS499,QUPA,4378-1,2014,L,2.1
BS499,QUPA,4379-1,2014,L,4.5
BS499,QUPA,4379-2,2014,L,37.2
BS499,QUPA,4379-3,2014,L,3.5
BS499,QUPA,4379-4,2014,D,2.1
BS499,QUPA,4380-1,2014,L,10.5
BS499,QUPA,4380-2,2014,L,3.8
BS499,QUPA,4380-3,2014,D,1.8
BS499,QUPA,4381-1,2014,L,1.6
BS499,QUPA,4382-1,2014,L,1.7
BS499,QUPA,4382-2,2014,L,1.5
BS499,QUCH,4383-1,2014,E,NA
BS499,QUCH,4383-2,2014,L,4.1
BS499,QUCH,4385-1,2014,D,1.4
BS499,CEOL,4386-1,2014,D,NA
BS499,CEOL,4387-1,2014,D,4.1
BS499,QUCH,4388-1,2014,L,3.2
BS499,QUCH,4388-2,2014,E,NA
BS499,QUCH,4388-3,2014,D,1.1
BS499,QUCH,4390-1,2014,L,33.8
BS499,QUCH,4390-2,2014,L,17.4
BS499,QUPA,4391-1,2014,L,2.5
BS499,CEOL,4392-1,2014,D,3.8
BS499,LIDE,4393-1,2014,L,2.8
BS499,LIDE,4393-2,2014,L,3.4
BS499,LIDE,4393-3,2014,L,7.7
BS499,LIDE,4393-4,2014,D,1.5
BS499,LIDE,4393-5,2014,L,6.9
BS499,LIDE,4393-6,2014,L,2
BS499,LIDE,4393-7,2014,D,1.3
BS499,LIDE,4393-8,2014,D,1.3
BS499,QUPA,4394-1,2014,L,2.8
BS499,QUPA,4395-1,2014,L,10.7
BS499,QUPA,4395-2,2014,D,1.5
BS499,QUCH,4396-1,2014,L,28.4
BS499,CEOL,4397-1,2014,D,3.2
BS499,QUPA,4398-1,2014,D,2.5
BS499,QUPA,4399-2,2014,L,1.6
BS499,QUPA,4400-1,2014,L,1.8
BS499,QUPA,4401-1,2014,L,20.8
BS499,QUCH,4402-1,2014,L,7
BS499,QUPA,4403-1,2014,L,2.1
BS499,QUPA,4403-2,2014,L,1.6
BS499,QUPA,4403-4,2014,L,1.8
BS499,QUCH,4404-1,2014,L,23.2
BS499,QUCH,4405-1,2014,L,20.1
BS499,QUCH,4406-1,2014,L,13.3
BS499,QUCH,4407-1,2014,L,42.5
BS499,QUCH,4408-1,2014,D,21.2
BS499,LIDE,4409-1,2014,L,4.5
BS499,LIDE,4409-2,2014,L,2
BS499,LIDE,4409-3,2014,L,3.2
BS499,QUCH,4410-1,2014,L,12.5
BS499,QUPA,4411-1,2014,D,1.2
BS499,QUPA,4412-1,2014,D,1.5
BS499,QUPA,4412-2,2014,D,11
BS499,QUPA,4413-1,2014,L,2.8
BS499,QUPA,4413-3,2014,L,1.8
BS499,QUPA,4413-4,2014,L,2.3
BS499,LIDE,4414-1,2014,L,1.4
BS499,LIDE,4414-2,2014,L,7.4
BS499,LIDE,4414-3,2014,L,5.1
BS499,LIDE,4414-4,2014,L,2.8
BS499,LIDE,4414-7,2014,L,1.3
BS499,QUCH,4415-1,2014,L,18.6
BS499,QUCH,4416-1,2014,D,NA
BS499,QUCH,4416-2,2014,D,NA
BS499,QUCH,4416-3,2014,D,NA
BS499,LIDE,4417-1,2014,L,3.7
BS499,LIDE,4417-2,2014,L,2
BS499,QUCH,4418-1,2014,L,31.8
BS499,LIDE,4419-1,2014,L,1.5
BS499,LIDE,4419-2,2014,L,1.4
BS499,LIDE,4419-3,2014,L,1.3
BS499,LIDE,4420-1,2014,L,1.8
BS499,QUPA,4421-1,2014,L,13.2
BS499,PSME,4422-1,2014,D,NA
BS499,LIDE,4423-1,2014,L,2.3
BS499,LIDE,4423-2,2014,L,2.3
BS499,LIDE,4423-4,2014,D,1.3
BS499,LIDE,4424-2,2014,D,2.5
BS499,LIDE,4424-3,2014,D,2
BS499,LIDE,4425-1,2014,D,1
BS499,LIDE,4425-2,2014,L,1.4
BS499,LIDE,4425-3,2014,D,1.2
BS499,QUPA,4426-1,2014,L,1.7
BS499,LIDE,4427-1,2014,E,NA
BS499,QUPA,4428-1,2014,L,2.5
BS499,QUPA,4428-3,2014,L,3.6
BS499,QUPA,4428-6,2014,L,1.9
BS499,QUPA,4428-7,2014,L,4.6
BS499,QUCH,4429-1,2014,L,32.4
BS499,QUCH,4429-2,2014,L,28.7
BS499,QUCH,4430-1,2014,D,24
BS499,QUCH,4430-2,2014,L,17.1
BS499,CEOL,4431-1,2014,D,NA
BS499,QUCH,4432-1,2014,D,1.5
BS499,QUCH,4432-2,2014,L,3.3
BS499,LIDE,4433-1,2014,D,2.8
BS499,LIDE,4433-2,2014,D,1.3
BS499,QUPA,4434-1,2014,L,4.9
BS499,LIDE,4435-1,2014,D,2.8
BS499,LIDE,4436-1,2014,L,4.2
BS499,LIDE,4436-2,2014,L,2
BS499,LIDE,4437-1,2014,L,3.1
BS499,LIDE,4438-3,2014,L,4.5
BS499,LIDE,4438-4,2014,D,2.4
BS499,QUCH,4439-1,2014,L,16.7
BS499,LIDE,4440-1,2014,L,4.3
BS499,LIDE,4441-1,2014,L,2.6
BS499,QUCH,4442-1,2014,L,2.5
BS499,QUCH,4443-1,2014,L,15.4
BS499,LIDE,4444-1,2014,L,2
BS499,TODI,4445-1,2014,D,1.5
BS499,TODI,4446-1,2014,L,1.9
BS499,CEOL,4447-1,2014,E,NA
BS499,QUCH,4449-1,2014,D,NA
BS499,TODI,14162-1,2014,L,1.5
BS499,CEOL,14163-1,2014,D,NA
BS499,CEOL,14164-1,2014,D,1.6
BS499,QUAG,14165-1,2014,D,1.6
BS499,UMCA,,2014,,NA
BS499,UMCA,,2014,,NA
BS499,UMCA,,2014,,NA
BS499,QUPA,14985-1,2014,L,1.3
BS499,QUCH,4368-1,2019,L,44.7
BS499,LIDE,4369-1,2019,L,2.2
BS499,QUPA,4370-1,2019,L,5.3
BS499,QUPA,4370-2,2019,L,7.5
BS499,TODI,4371-1,2019,D,NA
BS499,QUAG,4372-1,2019,L,4.6
BS499,CEOL,4373-1,2019,D,NA
BS499,TODI,4374-1,2019,D,NA
BS499,LIDE,4375-1,2019,L,2.7
BS499,QUCH,4376-1,2019,L,27.3
BS499,QUCH,4377-1,2019,L,43.2
BS499,QUCH,4377-2,2019,L,30.5
BS499,QUPA,4378-1,2019,L,2
BS499,QUPA,4379-1,2019,L,4.5
BS499,QUPA,4379-2,2019,L,36.4
BS499,QUPA,4379-3,2019,L,3.6
BS499,QUPA,4379-4,2019,D,NA
BS499,QUPA,4380-1,2019,L,11.1
BS499,QUPA,4380-2,2019,D,3.1
BS499,QUPA,4380-3,2019,D,NA
BS499,QUPA,4381-1,2019,L,1.6
BS499,QUPA,4382-1,2019,L,2.2
BS499,QUPA,4382-2,2019,D,1.2
BS499,QUCH,4383-2,2019,L,4.2
BS499,QUCH,4385-1,2019,D,1.3
BS499,CEOL,4386-1,2019,M,NA
BS499,CEOL,4387-1,2019,D,NA
BS499,QUCH,4388-1,2019,L,3.4
BS499,QUCH,4388-3,2019,D,NA
BS499,QUCH,4390-1,2019,L,33.2
BS499,QUCH,4390-2,2019,D,17
BS499,QUPA,4391-1,2019,L,2.8
BS499,CEOL,4392-1,2019,D,NA
BS499,LIDE,4393-1,2019,L,2.9
BS499,LIDE,4393-2,2019,L,3.6
BS499,LIDE,4393-3,2019,L,8.2
BS499,LIDE,4393-4,2019,D,NA
BS499,LIDE,4393-5,2019,L,7.3
BS499,LIDE,4393-6,2019,L,2.7
BS499,LIDE,4393-7,2019,D,NA
BS499,LIDE,4393-8,2019,D,NA
BS499,QUPA,4394-1,2019,D,2.7
BS499,QUPA,4395-1,2019,L,11
BS499,QUPA,4395-2,2019,M,NA
BS499,QUCH,4396-1,2019,L,29.7
BS499,CEOL,4397-1,2019,D,NA
BS499,QUPA,4398-1,2019,D,NA
BS499,QUPA,4399-2,2019,L,1.6
BS499,QUPA,4400-1,2019,L,1.5
BS499,QUPA,4401-1,2019,L,21.4
BS499,QUCH,4402-1,2019,D,7
BS499,QUPA,4403-1,2019,L,2.7
BS499,QUPA,4403-2,2019,D,1.5
BS499,QUPA,4403-4,2019,D,2.2
BS499,QUPA,4403-5,2019,L,1.9
BS499,QUCH,4404-1,2019,L,22
BS499,QUCH,4405-1,2019,L,20.3
BS499,QUCH,4406-1,2019,L,13
BS499,QUCH,4407-1,2019,L,43.3
BS499,QUCH,4408-1,2019,D,20.4
BS499,LIDE,4409-1,2019,L,4.9
BS499,LIDE,4409-2,2019,L,2
BS499,LIDE,4409-3,2019,L,3.4
BS499,QUCH,4410-1,2019,D,12.2
BS499,QUPA,4411-1,2019,D,NA
BS499,QUPA,4412-1,2019,D,NA
BS499,QUPA,4412-2,2019,D,NA
BS499,QUPA,4413-1,2019,L,3.1
BS499,QUPA,4413-3,2019,D,1.7
BS499,QUPA,4413-4,2019,L,2.5
BS499,LIDE,4414-1,2019,L,1.3
BS499,LIDE,4414-2,2019,L,7.8
BS499,LIDE,4414-3,2019,L,5
BS499,LIDE,4414-4,2019,L,2.8
BS499,LIDE,4414-7,2019,D,1
BS499,QUCH,4415-1,2019,L,18.6
BS499,QUCH,4416-1,2019,D,NA
BS499,QUCH,4416-2,2019,D,NA
BS499,QUCH,4416-3,2019,D,NA
BS499,LIDE,4417-1,2019,L,3.7
BS499,LIDE,4417-2,2019,L,2.1
BS499,QUCH,4418-1,2019,L,31.9
BS499,LIDE,4419-1,2019,L,1.3
BS499,LIDE,4419-2,2019,L,1.3
BS499,LIDE,4419-3,2019,L,1.1
BS499,LIDE,4420-1,2019,L,1.8
BS499,QUPA,4421-1,2019,L,13.4
BS499,PSME,4422-1,2019,D,NA
BS499,LIDE,4423-1,2019,L,2.3
BS499,LIDE,4423-2,2019,D,2.4
BS499,LIDE,4423-4,2019,D,NA
BS499,LIDE,4424-2,2019,D,NA
BS499,LIDE,4424-3,2019,M,NA
BS499,LIDE,4425-1,2019,,1.2
BS499,LIDE,4425-2,2019,L,1.3
BS499,LIDE,4425-3,2019,D,1.3
BS499,QUPA,4426-1,2019,L,1.5
BS499,QUPA,4428-1,2019,L,2.4
BS499,QUPA,4428-3,2019,L,3.3
BS499,QUPA,4428-6,2019,L,1.9
BS499,QUPA,4428-7,2019,L,4.6
BS499,QUCH,4429-1,2019,L,32.1
BS499,QUCH,4429-2,2019,L,29.5
BS499,QUCH,4430-1,2019,D,NA
BS499,QUCH,4430-2,2019,D,17
BS499,CEOL,4431-1,2019,M,NA
BS499,QUCH,4432-1,2019,D,NA
BS499,QUCH,4432-2,2019,D,3
BS499,LIDE,4433-1,2019,D,NA
BS499,LIDE,4433-2,2019,D,NA
BS499,QUPA,4434-1,2019,L,4.9
BS499,LIDE,4435-1,2019,D,NA
BS499,LIDE,4436-1,2019,L,4.2
BS499,LIDE,4436-2,2019,L,2.3
BS499,LIDE,4437-1,2019,L,3.2
BS499,LIDE,4438-3,2019,L,4.7
BS499,LIDE,4438-4,2019,D,NA
BS499,QUCH,4439-1,2019,L,16.8
BS499,LIDE,4440-1,2019,L,4.4
BS499,LIDE,4441-1,2019,L,2.6
BS499,QUCH,4442-1,2019,D,2.4
BS499,QUCH,4443-1,2019,L,15.7
BS499,LIDE,4444-1,2019,L,2
BS499,TODI,4445-1,2019,D,NA
BS499,TODI,4446-1,2019,L,NA
BS499,QUCH,4449-1,2019,D,NA
BS499,TODI,14162-1,2019,L,NA
BS499,CEOL,14163-1,2019,M,NA
BS499,CEOL,14164-1,2019,M,NA
BS499,QUAG,14165-1,2019,D,1.5
BS499,QUPA,14985-1,2019,L,1.3
BS499,UMCA,,2019,,NA
BS499,UMCA,,2019,,NA
BS499,QUCH,4368-1,2022,L,45.5
BS499,LIDE,4369-1,2022,L,2.1
BS499,QUPA,4370-1,2022,L,5.5
BS499,QUPA,4370-2,2022,L,7.8
BS499,TODI,4371-1,2022,D,NA
BS499,QUAG,4372-1,2022,L,4.9
BS499,CEOL,4373-1,2022,E,NA
BS499,TODI,4374-1,2022,D,NA
BS499,LIDE,4375-1,2022,L,3.3
BS499,QUCH,4376-1,2022,D,26.1
BS499,QUCH,4377-1,2022,L,43.5
BS499,QUCH,4377-2,2022,L,30.5
BS499,QUPA,4378-1,2022,L,2
BS499,QUPA,4379-1,2022,L,4.5
BS499,QUPA,4379-2,2022,L,36.6
BS499,QUPA,4379-3,2022,L,3.5
BS499,QUPA,4380-1,2022,L,11.4
BS499,QUPA,4380-2,2022,D,NA
BS499,QUPA,4380-3,2022,E,NA
BS499,QUPA,4381-1,2022,L,1.8
BS499,QUPA,4382-1,2022,L,2.5
BS499,QUCH,4383-2,2022,L,4.5
BS499,QUCH,4385-1,2022,D,NA
BS499,CEOL,4386-1,2022,E,NA
BS499,CEOL,4387-1,2022,E,NA
BS499,QUCH,4388-1,2022,L,3.5
BS499,QUCH,4388-3,2022,E,NA
BS499,QUCH,4390-1,2022,L,34.3
BS499,QUCH,4390-2,2022,D,NA
BS499,QUPA,4391-1,2022,L,2.9
BS499,CEOL,4392-1,2022,M,NA
BS499,LIDE,4393-1,2022,L,3.1
BS499,LIDE,4393-2,2022,L,3.6
BS499,LIDE,4393-3,2022,L,8.3
BS499,LIDE,4393-4,2022,E,NA
BS499,LIDE,4393-5,2022,L,7.4
BS499,LIDE,4393-8,2022,E,NA
BS499,QUPA,4394-1,2022,E,NA
BS499,QUPA,4395-1,2022,L,10.9
BS499,QUPA,4395-2,2022,E,NA
BS499,QUCH,4396-1,2022,L,29.8
BS499,CEOL,4397-1,2022,D,NA
BS499,QUPA,4398-1,2022,E,NA
BS499,QUPA,4399-2,2022,L,1.8
BS499,QUPA,4400-1,2022,L,1.9
BS499,QUPA,4401-1,2022,L,21.5
BS499,QUCH,4402-1,2022,D,NA
BS499,QUPA,4403-1,2022,L,3
BS499,QUPA,4403-2,2022,D,NA
BS499,QUCH,4404-1,2022,L,22
BS499,QUCH,4405-1,2022,L,20.5
BS499,QUCH,4406-1,2022,D,14.3
BS499,QUCH,4407-1,2022,L,44.4
BS499,QUCH,4408-1,2022,D,NA
BS499,LIDE,4409-1,2022,L,5.2
BS499,LIDE,4409-3,2022,L,3.4
BS499,QUCH,4410-1,2022,D,NA
BS499,QUPA,4411-1,2022,E,NA
BS499,QUPA,4412-1,2022,E,NA
BS499,QUPA,4412-2,2022,D,NA
BS499,QUPA,4413-1,2022,L,3.1
BS499,LIDE,4414-2,2022,L,8
BS499,LIDE,4414-3,2022,L,5.1
BS499,QUCH,4415-1,2022,L,18.9
BS499,QUCH,4416-1,2022,E,NA
BS499,QUCH,4416-2,2022,E,NA
BS499,QUCH,4416-3,2022,E,NA
BS499,LIDE,4417-1,2022,L,3.9
BS499,QUCH,4418-1,2022,L,34.2
BS499,LIDE,4419-1,2022,L,1.6
BS499,LIDE,4420-1,2022,L,2
BS499,QUPA,4421-1,2022,L,13.3
BS499,PSME,4422-1,2022,D,NA
BS499,LIDE,4423-1,2022,D,2.3
BS499,LIDE,4423-2,2022,E,NA
BS499,LIDE,4423-4,2022,E,NA
BS499,LIDE,4423-5,2022,L,1.7
BS499,LIDE,4424-2,2022,E,NA
BS499,LIDE,4424-3,2022,E,NA
BS499,LIDE,4425-2,2022,L,1.3
BS499,LIDE,4425-3,2022,E,NA
BS499,LIDE,4425-2,2022,L,1.3
BS499,QUPA,4426-1,2022,L,1.7
BS499,QUPA,4428-3,2022,L,3.6
BS499,QUPA,4428-7,2022,L,4.5
BS499,QUCH,4429-1,2022,L,32.5
BS499,QUCH,4429-2,2022,L,29.2
BS499,QUCH,4430-1,2022,D,NA
BS499,QUCH,4430-2,2022,D,NA
BS499,CEOL,4431-1,2022,E,NA
BS499,QUCH,4432-1,2022,E,NA
BS499,QUCH,4432-2,2022,D,NA
BS499,LIDE,4433-1,2022,E,NA
BS499,LIDE,4433-2,2022,E,NA
BS499,QUPA,4434-1,2022,L,4.9
BS499,LIDE,4435-1,2022,D,NA
BS499,LIDE,4436-1,2022,L,4.4
BS499,LIDE,4437-1,2022,L,3.2
BS499,LIDE,4438-3,2022,L,5.2
BS499,LIDE,4438-4,2022,E,NA
BS499,QUCH,4439-1,2022,L,17.4
BS499,LIDE,4440-1,2022,L,4.2
BS499,LIDE,4441-1,2022,L,2.7
BS499,QUCH,4442-1,2022,D,NA
BS499,QUCH,4443-1,2022,L,15.8
BS499,LIDE,4444-1,2022,L,2.1
BS499,TODI,4445-1,2022,E,NA
BS499,TODI,4446-1,2022,L,2.5
BS499,QUCH,,2022,,NA
BS499,TODI,14162-1,2022,L,1.5
BS499,CEOL,14163-1,2022,E,NA
BS499,CEOL,14164-1,2022,E,NA
BS499,QUAG,14165-1,2022,M,NA
BS499,QUPA,14985-1,2022,L,1.5
BS504,QUAG,12921-1,2006,L,7
BS504,QUAG,12921-2,2006,L,6.6
BS504,QUAG,12921-3,2006,L,1.7
BS504,QUAG,12921-4,2006,L,1.9
BS504,QUAG,12921-5,2006,L,6.5
BS504,QUAG,12921-6,2006,L,4.3
BS504,QUAG,12921-7,2006,L,2.4
BS504,QUAG,12922-1,2006,L,13.2
BS504,QUAG,12922-2,2006,L,1.7
BS504,QUAG,12922-3,2006,L,14.5
BS504,QUAG,12922-4,2006,L,3.6
BS504,QUAG,12922-5,2006,L,7.2
BS504,QUAG,12922-6,2006,L,13.4
BS504,QUAG,12922-7,2006,L,16.1
BS504,CEPA,12923-1,2006,D,6.5
BS504,QUAG,12924-1,2006,L,4.2
BS504,QUAG,12924-2,2006,L,1.9
BS504,QUAG,12924-3,2006,L,3.4
BS504,QUAG,12924-4,2006,L,2.5
BS504,QUAG,12925-1,2006,L,12.2
BS504,QUAG,12925-2,2006,L,1.9
BS504,QUAG,12925-3,2006,L,6
BS504,QUAG,12925-4,2006,L,9.1
BS504,QUAG,12925-5,2006,L,5.9
BS504,QUAG,12925-6,2006,L,4.3
BS504,QUAG,12925-7,2006,L,9.7
BS504,QUAG,12925-8,2006,L,3.9
BS504,QUAG,12925-9,2006,L,13
BS504,QUAG,12925-10,2006,L,2.5
BS504,QUAG,12925-11,2006,L,3.2
BS504,QUAG,12925-12,2006,L,1.8
BS504,QUAG,12925-13,2006,L,4.1
BS504,CEPA,12926-1,2006,D,4.5
BS504,QUAG,12927-1,2006,L,3.8
BS504,QUAG,12927-2,2006,L,2
BS504,QUAG,12927-3,2006,L,1.5
BS504,QUAG,12927-4,2006,L,2.3
BS504,QUAG,12928-1,2006,L,2.6
BS504,QUAG,12928-2,2006,L,2
BS504,QUAG,12928-3,2006,L,5.3
BS504,QUAG,12928-4,2006,L,4.1
BS504,QUAG,12928-5,2006,L,1.4
BS504,QUAG,12929-1,2006,L,6.2
BS504,QUAG,12929-2,2006,L,1.8
BS504,QUAG,12929-3,2006,L,1.9
BS504,QUAG,12929-4,2006,L,1.2
BS504,QUAG,12929-5,2006,L,2.8
BS504,QUAG,12930-1,2006,L,8
BS504,QUAG,12930-2,2006,L,6
BS504,QUAG,12930-3,2006,L,2.7
BS504,QUAG,12930-4,2006,L,5.9
BS504,QUAG,12930-5,2006,L,3.9
BS504,QUAG,12930-6,2006,L,4.3
BS504,QUAG,12930-7,2006,L,6.3
BS504,QUAG,12930-8,2006,L,3
BS504,QUAG,12930-9,2006,L,2.8
BS504,QUAG,12930-10,2006,L,2.3
BS504,QUAG,12930-11,2006,L,6.9
BS504,QUAG,12930-12,2006,L,1.5
BS504,QUAG,12930-13,2006,L,1.5
BS504,QUAG,12930-14,2006,L,1.3
BS504,QUAG,12930-15,2006,L,6.5
BS504,QUAG,12930-16,2006,D,2.1
BS504,QUAG,12930-17,2006,D,3.7
BS504,QUAG,12930-18,2006,D,1.3
BS504,QUAG,12931-1,2006,L,6.4
BS504,QUAG,12931-2,2006,L,6.3
BS504,QUAG,12931-3,2006,L,19
BS504,TODI,12932-1,2006,L,2.3
BS504,QUAG,12933-1,2006,L,3.9
BS504,QUAG,12933-2,2006,L,2.6
BS504,QUAG,12933-3,2006,L,2.1
BS504,QUAG,12933-4,2006,L,2.2
BS504,QUAG,12934-1,2006,L,4.5
BS504,QUAG,12934-2,2006,L,1.6
BS504,QUAG,12934-3,2006,L,1.7
BS504,QUAG,12935-1,2006,L,6.9
BS504,QUAG,12935-2,2006,L,4.2
BS504,QUAG,12935-3,2006,L,4.6
BS504,QUAG,12935-4,2006,L,4.2
BS504,QUAG,12935-5,2006,L,2.4
BS504,QUAG,12935-6,2006,L,2.8
BS504,QUAG,12935-7,2006,L,1.7
BS504,QUAG,12935-8,2006,L,3.2
BS504,QUAG,12935-9,2006,L,7.8
BS504,QUAG,12935-10,2006,L,1.8
BS504,QUAG,12935-11,2006,L,2.8
BS504,QUAG,12935-12,2006,L,2
BS504,QUAG,12935-13,2006,L,5.4
BS504,QUAG,12935-14,2006,L,4.8
BS504,QUAG,12935-15,2006,L,1.5
BS504,QUAG,12935-16,2006,L,4
BS504,QUAG,12935-17,2006,L,8.3
BS504,QUAG,12935-18,2006,L,7.4
